index,username,date,retweets,favorites,text,emotion,emotion_probability
3105,realDonaldTrump,13.07.19 13:56,20175,69192,"Andy McCabe is a major sleazebag. Among many other things, he took massive amounts of money from Crooked Hillary reps, for wife’s campaign, while Hillary was under “investigation” by FBI! https:// twitter.com/JudicialWatch/ status/1149883648373477378 …",disgust,0.291204
3106,realDonaldTrump,13.07.19 06:22,12838,43657,“MUELLER’S PARTISAN WITCH HUNT!” pic.twitter.com/XTD5f5ZOz2,disgust,0.410223
3107,realDonaldTrump,13.07.19 06:10,16711,54692,"EXPOSING THE REAL 2016 ELECTION SCANDAL!"" pic.twitter.com/WUNOSKZC6T""",anger,0.539018
3108,realDonaldTrump,13.07.19 05:51,13542,46656,"BOOMERANG OF JUSTICE"" @SeanHannity pic.twitter.com/MUbkCXRpfM""",sadness,0.570036
3109,realDonaldTrump,13.07.19 05:39,7981,45588,Just returned to the beautiful @WhiteHouse after a great day in Wisconsin and Ohio! pic.twitter.com/WVp3KeKg8h,joy,0.877553
3110,realDonaldTrump,13.07.19 03:13,14237,90087,Leaving the Great State of Ohio! pic.twitter.com/WTLC1fFzWl,joy,0.674354
3111,realDonaldTrump,13.07.19 00:47,13618,53046,"The DOW, S&P 500, and NASDAQ all close the week at a new record high! pic.twitter.com/wPJiM8n7m2",joy,0.619568
3112,realDonaldTrump,12.07.19 22:35,12627,54462,"Tennessee loving Bill Hagerty, who was my Tennessee Victoy Chair and is now the very outstanding Ambassador to Japan, will be running for the U.S. Senate. He is strong on crime, borders & our 2nd A. Loves our Military & our Vets. Has my Complete & Total Endorsement!",joy,0.756465
3113,realDonaldTrump,12.07.19 22:29,11046,45958,"I am thrilled to be back in the Great State of Wisconsin with the extraordinary men & women of Derco Aerospace! We are here today to celebrate the triumphant return of American Manufacturing, and everything we are doing to keep the assembly lines rolling... https://www. pscp.tv/w/b_jkXzFvTlFs TFJub1dwUXd8MWxQS3FvZVBET1FKYooZtV0qfR9scHizacHgfLvM8eWTVL_ZiQq0pQ93a35K?t=13s …",joy,0.690102
3114,realDonaldTrump,12.07.19 18:21,8332,39503,"We have a GREAT TEAM in Pennsylvania! I’m proud to say that our good friends Lawrence Tabas & Bernadette “Bernie” Comfort will now be working together to run the @PAGOP . Lawrence will be Chairman & Bernie will Chair my Pennsylvania Campaign. We must have, & do, great UNITY in PA!",joy,0.845895
3115,realDonaldTrump,12.07.19 16:55,8093,47507,"....Alex was a great Secretary of Labor and his service is truly appreciated. He will be replaced on an acting basis by Pat Pizzella, the current Deputy Secretary.",joy,0.465674
3116,realDonaldTrump,12.07.19 16:55,10678,58956,"Alex Acosta informed me this morning that he felt the constant drumbeat of press about a prosecution which took place under his watch more than 12 years ago was bad for the Administration, which he so strongly believes in, and he graciously tendered his resignation....",sadness,0.466215
3117,realDonaldTrump,12.07.19 15:01,19250,95700,"Wow, @CNN RATINGS HAVE CRASHED. LOST ALL CREDIBILITY!",sadness,0.750546
3118,realDonaldTrump,12.07.19 14:54,6777,38533,Great job by Rush Limbaugh on @foxandfriends !,joy,0.810808
3119,realDonaldTrump,12.07.19 14:48,9217,47760,".....if Mexico produces (which I think they will). Biggest part of deal with Mexico has not yet been revealed! China is similar, except they devalue currency & subsidize companies to lessen effect of 25% Tariffs. So far, little effect to consumers. Companies will relocate to U.S.",sadness,0.272536
3120,realDonaldTrump,12.07.19 14:48,9082,47179,"....companies to come to the USA and to get companies that have left us for other lands to COME BACK HOME. We stupidly lost 30% of our auto business to Mexico. If the Tariffs went on at the higher level, they would all come back, and fast. But very happy with the deal I made,...",sadness,0.549965
3121,realDonaldTrump,12.07.19 14:48,12573,63080,"When you are the big “piggy bank” that other countries have been ripping off for years (to a level that is not to be believed), Tariffs are a great negotiating tool, a great revenue producer and, most importantly, a powerful way to get......",joy,0.709693
3122,realDonaldTrump,12.07.19 14:35,5917,22536,"@SebGorka Wins Big, No Contest!",joy,0.863576
3123,realDonaldTrump,12.07.19 14:00,5190,31931,The Great Rush Limbaugh will be on @foxandfriends at 8:30 A.M. Enjoy!,joy,0.915725
3124,realDonaldTrump,12.07.19 13:53,7089,28480,Thank you Lara and Jessie Jane! https:// twitter.com/JessieJaneDuff /status/1149478513436573700 …,joy,0.517109
3125,realDonaldTrump,12.07.19 05:40,7214,33825,Interesting! https:// twitter.com/LindseyGrahamS C/status/1148962923672494083 …,NaN,1.0
3126,realDonaldTrump,12.07.19 05:14,8678,42547,Thank you! https:// twitter.com/eaglelion7/sta tus/1149505573206937601 …,NaN,1.0
3127,realDonaldTrump,12.07.19 05:10,8566,42278,....He had the Majority & blew it away with his poor leadership and bad timing. Never knew how to go after the Dems like they go after us. Couldn’t get him out of Congress fast enough!,fear,0.568836
3128,realDonaldTrump,12.07.19 05:10,8583,41573,"....When Mitt chose Paul I told people that’s the end of that Presidential run. He quit Congress because he didn’t know how to Win. They gave me standing O’s in the Great State of Wisconsin, & booed him off the stage. He promised me the Wall, & failed (happening anyway!)......",sadness,0.393937
3129,realDonaldTrump,12.07.19 05:10,10800,49807,"Paul Ryan, the failed V.P. candidate & former Speaker of the House, whose record of achievement was atrocious (except during my first two years as President), ultimately became a long running lame duck failure, leaving his Party in the lurch both as a fundraiser & leader......",sadness,0.689958
3130,realDonaldTrump,12.07.19 04:29,21159,89661,Do you believe this kind of bravery? Amazing drug seizure. WATCH! https:// twitter.com/USCG/status/11 49350510484475905 …,joy,0.873709
3132,realDonaldTrump,12.07.19 02:31,10132,38697,"Each of you is fulfilling a vital role in our nation – you are challenging the media gatekeepers and the corporate censors to bring the facts straight to the American People. Together, you reach more people than any television broadcast, BY FAR! #SocialMediaSummit pic.twitter.com/iWePOOhLgp",disgust,0.536349
3133,realDonaldTrump,12.07.19 02:15,9977,48311,"...and International. We have only one real currency in the USA, and it is stronger than ever, both dependable and reliable. It is by far the most dominant currency anywhere in the World, and it will always stay that way. It is called the United States Dollar!",joy,0.551264
3134,realDonaldTrump,12.07.19 02:15,10037,44616,"....Similarly, Facebook Libra’s “virtual currency” will have little standing or dependability. If Facebook and other companies want to become a bank, they must seek a new Banking Charter and become subject to all Banking Regulations, just like other Banks, both National...",joy,0.416708
3135,realDonaldTrump,12.07.19 02:15,17802,69108,"I am not a fan of Bitcoin and other Cryptocurrencies, which are not money, and whose value is highly volatile and based on thin air. Unregulated Crypto Assets can facilitate unlawful behavior, including drug trade and other illegal activity....",fear,0.373599
3136,realDonaldTrump,12.07.19 01:57,9147,42527,"To everyone on the Gulf Coast: As you make preparations to protect your homes & loved ones from flooding & the coming storm, it is imperative that you heed the directions of @FEMA , State & Local Officials. We are working closely w/ them. Please be prepared, be careful, & be SAFE!",joy,0.582528
3137,realDonaldTrump,12.07.19 01:01,10501,38993,"Today, I am directing my Administration to explore all regulatory and legislative solutions to protect the free speech rights of ALL AMERICANS. We hope to see more transparency, more accountability, and more FREEDOM! #SocialMediaSummit https://www. pscp.tv/w/b_e28TFvTlFs TFJub1dwUXd8MXlwSmR2dndxVnlLV6AEcfq-ovrl-Z7X00xX8zizNG_g2NXlVhi9PoIfyx-6?t=7s …",joy,0.510145
3138,realDonaldTrump,11.07.19 17:52,10682,50299,"...or a very nervous and skinny version of Pocahontas (1/1024th), as your President, rather than what you have now, so great looking and smart, a true Stable Genius! Sorry to say that even Social Media would be driven out of business along with, and finally, the Fake News Media!",joy,0.626822
3139,realDonaldTrump,11.07.19 17:52,9606,45744,"...years, or maybe 10 or 14 (just kidding), they will quickly go out of business for lack of credibility, or approval, from the public. That’s why they will all be Endorsing me at some point, one way or the other. Could you imagine having Sleepy Joe Biden, or Alfred E. Newman...",sadness,0.419665
3140,realDonaldTrump,11.07.19 17:52,5845,23187,"...The Fake News is not as important, or as powerful, as Social Media. They have lost tremendous credibility since that day in November, 2016, that I came down the escalator with the person who was to become your future First Lady. When I ultimately leave office in six...",sadness,0.613984
3141,realDonaldTrump,11.07.19 17:52,15542,63464,"A big subject today at the White House Social Media Summit will be the tremendous dishonesty, bias, discrimination and suppression practiced by certain companies. We will not let them get away with it much longer. The Fake News Media will also be there, but for a limited period..",disgust,0.448387
3142,realDonaldTrump,11.07.19 17:08,10222,51118,So happy that I was able to keep Sikorsky Helicopter in the Great State of Pennsylvania. KEEP AMERICA GREAT!,joy,0.920302
3143,realDonaldTrump,11.07.19 16:52,19947,92271,"Dow just hit 27,000 for first time EVER!",joy,0.387337
3144,realDonaldTrump,11.07.19 16:12,10701,45581,“It seems that the Brits and the French and the Germans are coming around to the idea that the Iranians are up to no good!” @BillHemmer @FoxNews,joy,0.37328
3145,realDonaldTrump,11.07.19 16:04,10719,48288,"Mexico is doing great at the Border, but China is letting us down in that they have not been buying the agricultural products from our great Farmers that they said they would. Hopefully they will start soon!",joy,0.683603
3146,realDonaldTrump,11.07.19 16:01,10418,52145,Will be a big and exciting day at the White House for Social Media!,joy,0.756583
3147,realDonaldTrump,11.07.19 16:00,10219,46122,"....conflicted and compromised Mueller again. He said he was “done” after his last 9 minute speech, and that he had nothing more to say outside of the No Collusion, No Obstruction, Report. Enough already, go back to work! I won, unanimously, the big Emoluments case yesterday!",sadness,0.601507
3148,realDonaldTrump,11.07.19 16:00,11015,47652,"Now the Democrats have asked to see 12 more people who have already spent hours with Robert Mueller, and spent a fortune on lawyers in so doing. How many bites at the apple do they get before working on Border Loopholes and Asylum. They also want to interview the highly......",disgust,0.334344
3149,realDonaldTrump,11.07.19 14:08,26028,89176,"Democrats had to quickly take down a tweet called “Kids In Cages, Inhumane Treatment at the Border,” because the horrible picture used was from the Obama years. Very embarrassing! @foxandfriends",disgust,0.789745
3150,realDonaldTrump,11.07.19 13:45,8997,46794,"....And remember, a bank that I did use years ago, the now badly written about and maligned Deutsche Bank, was then one of the largest and most prestigious banks in the world! They wanted my business, and so did many others!",joy,0.515465
3151,realDonaldTrump,11.07.19 13:45,11380,58021,"The Fake News Media loves the narrative that I didn’t use many banks because the banks didn’t like me. No, I didn’t use many banks because I didn’t (don’t) need their money (old fashioned, isn’t it?). If I did, it would have been very easy for me to get.",sadness,0.516685
3152,realDonaldTrump,11.07.19 13:42,10089,53021,"....the number of people who are no longer looking for jobs but who are now seeing the opportunity for job growth, you’ve got to give the President an A Plus for that.” Thank you Robert, one of our great business leaders!",joy,0.851289
3153,realDonaldTrump,11.07.19 13:42,11898,59120,"Robert Johnson, B.E.T. “I give the President a lot of credit for moving the Economy in a positive direction that’s benefiting a large number of Americans. I think the Tax Cuts clearly helped stimulate the Economy. Overall, if you look at the U.S. Economy, and you look at.....",joy,0.652657
3154,realDonaldTrump,11.07.19 13:39,9204,44795,"....months, the lowest since 1972.” The Wall Street Journal Editorial Board, A Tale of Two Economies. @IngrahamAngle",sadness,0.547608
3155,realDonaldTrump,11.07.19 13:39,14199,61245,"“Nearly one million more blacks and two million more Hispanics are employed than when Barrack Obama left office, and minorities account for more than half of all new jobs created during the Trump Presidency. Unemployment among black women has hovered near 5% for the last six.....",sadness,0.434642
3156,realDonaldTrump,11.07.19 13:37,17326,68538,"The Pledge of Allegiance to our great Country, in St. Louis Park, Minnesota, is under siege. That is why I am going to win the Great State of Minnesota in the 2020 Election. People are sick and tired of this stupidity and disloyalty to our wonderful USA!",joy,0.68097
3157,realDonaldTrump,11.07.19 12:39,14662,65867,"The White House will be hosting a very big and very important Social Media Summit today. Would I have become President without Social Media? Yes (probably)! At its conclusion, we will all go to the beautiful Rose Garden for a News Conference on the Census and Citizenship.",joy,0.763196
3158,realDonaldTrump,11.07.19 02:12,22760,98756,THANK YOU BILL! https:// twitter.com/pulte/status/1 149074767930187776 …,joy,0.43775
3159,realDonaldTrump,11.07.19 02:08,22497,88689,Thank you so much @JonVoight ! pic.twitter.com/7aj57QH57l,joy,1.0
3160,realDonaldTrump,11.07.19 02:06,13208,83850,"....Thank you to Lockheed Martin, one of the USA’s truly great companies!",joy,0.916329
3161,realDonaldTrump,11.07.19 02:06,19992,111376,"I was just informed by Marillyn Hewson, CEO of Lockheed Martin, of her decision to keep the Sikorsky Helicopter Plant in Coatesville, Pennsylvania, open and humming! We are very proud of Pennsylvania and the people who work there....",joy,0.778518
3162,realDonaldTrump,11.07.19 02:05,9534,43301,"Congratulations to @DrGregMurphy1 of North Carolina ( #NC03 ) on his great primary victory for the United States Congress. Greg is tough on Crime, Borders, and loves our Second Amendment, our Military and our Vets. He has my Complete and Total Endorsement!",joy,0.629269
3163,realDonaldTrump,11.07.19 01:38,11628,42292,"Today, on this “USMCA Day of Action,” thousands of grassroots supporters are urging Congress to pass the great bipartisan USMCA. USMCA = more JOBS for American workers, more economic growth, and more OPPORTUNITY for our farmers, ranchers, and businesses. #USMCAnow https:// twitter.com/VP/status/1149 093431752286208 …",joy,0.623519
3164,realDonaldTrump,11.07.19 01:19,17275,66788,Thank you Robert Johnson! pic.twitter.com/kE4W2m9OoM,joy,0.451892
3165,realDonaldTrump,10.07.19 18:59,16074,62836,"My Administration is taking groundbreaking action to bring new hope to millions of Americans suffering from kidney disease. Today I signed an Executive Order, Advancing American Kidney Health... https://www. pscp.tv/w/b_YMSTFvTlFs TFJub1dwUXd8MXlwS2R2dnJnV25KV4jkljhXBgU1w0eDdeBLL9WipBZwVvg8VQFMkdr2LMaG?t=5s …",sadness,0.536579
3166,realDonaldTrump,10.07.19 17:06,18551,101316,....serving and doing a great job as your President (including accepting Zero salary!).,joy,0.511268
3167,realDonaldTrump,10.07.19 17:06,21375,103763,"Word just out that I won a big part of the Deep State and Democrat induced Witch Hunt. Unanimous decision in my favor from The United States Court of Appeals For The Fourth Circuit on the ridiculous Emoluments Case. I don’t make money, but lose a fortune for the honor of.....",anger,0.455797
3168,realDonaldTrump,10.07.19 16:14,16722,67600,"Iran has long been secretly “enriching,” in total violation of the terrible 150 Billion Dollar deal made by John Kerry and the Obama Administration. Remember, that deal was to expire in a short number of years. Sanctions will soon be increased, substantially!",sadness,0.4921
3169,realDonaldTrump,10.07.19 15:54,10578,40888,The Dems Witch Hunt continues! https:// twitter.com/Jim_Jordan/sta tus/1148636946677358592 …,disgust,0.682182
3170,realDonaldTrump,10.07.19 15:44,14201,73319,"....done a great job of reducing crime in the African American Community because more African Americans are at work today. Trump is not a Racist, he’s a Businessman. Because he’s a great businessman, he’s pushing for lives to be better.” Michael Brown, CEO, Hydromatic Tech",joy,0.620018
3171,realDonaldTrump,10.07.19 15:44,15192,77541,"“Our company has grown, since Trump has taken control of the White House & the Presidency, in the sense that we have better opportunities now to do what we’ve been wanting to do for quite some time, and that is to create manufacturing jobs. I believe that President Trump has.....",joy,0.618611
3172,realDonaldTrump,10.07.19 05:30,15514,57100,"“FBI’s Christopher Steele (FAKE) Story Falls Apart: False Intel & Media Contacts Were Flagged Before FISA.” John Solomon, The Hill. @seanhannity",disgust,0.511513
3173,realDonaldTrump,10.07.19 04:50,16212,55979,“The reality is that this was a plot from the very beginning to frame Trump....” @RudyGiuliani pic.twitter.com/tMyNEPppm6,joy,0.444966
3176,realDonaldTrump,10.07.19 03:44,22795,86205,So now the Obama appointed judge on the Census case (Are you a Citizen of the United States?) won’t let the Justice Department use the lawyers that it wants to use. Could this be a first?,anger,0.262014
3177,realDonaldTrump,10.07.19 03:36,16664,65930,"More and more the Radical Left is using Commerce to hurt their “Enemy.” They put out the name of a store, brand or company, and ask their so-called followers not to do business there. They don’t care who gets hurt, but also don’t understand that two can play that game!",sadness,0.543047
3178,realDonaldTrump,10.07.19 03:30,19052,92070,"....to your favorite President, me! These people are vicious and totally crazed, but remember, there are far more great people (“Deplorables”) in this country, than bad. Do to them what they do to you. Fight for Bernie Marcus and Home Depot!",joy,0.515504
3179,realDonaldTrump,10.07.19 03:30,20420,92288,"A truly great, patriotic & charitable man, Bernie Marcus, the co-founder of Home Depot who, at the age of 90, is coming under attack by the Radical Left Democrats with one of their often used weapons. They don’t want people to shop at those GREAT stores because he contributed....",disgust,0.339357
3180,realDonaldTrump,10.07.19 02:13,16527,85673,"....Why would Kentucky ever think of giving up the most powerful position in Congress, the Senate Majority Leader, for a freshman Senator with little power in what will hopefully be the minority party. We need Mitch in the Senate to Keep America Great!!",joy,0.315601
3181,realDonaldTrump,10.07.19 02:13,15966,77714,"Democrats are coming after our great Kentucky Senator, Mitch McConnell, with someone who compared my election to September 11th....",sadness,0.529216
3182,realDonaldTrump,09.07.19 21:44,12130,56775,"After a wonderful dinner at the @USTreasury last night with the Amir of Qatar, @TamimBinHamad , it was my great honor to welcome him to the @WhiteHouse this afternoon! pic.twitter.com/SB9DGA7dgo",joy,0.962266
3183,realDonaldTrump,09.07.19 16:31,14168,70212,"....healthcare (Obamacare) to stay in place, when it would have been replaced by something far better, shows how incredibly important our upcoming 2020 Election is. I have long heard that the appointment of Supreme Court Justices is a President’s most important decision. SO TRUE!",anger,0.412453
3184,realDonaldTrump,09.07.19 16:31,15482,72836,"Recent “strained” decisions by the United States Supreme Court, some so simple as allowing the question, “Are you a citizen of the United States” on our very expensive Census Report, or the even more strained decisions (2) allowing the world’s most expensive & pathetic......",sadness,0.409412
3185,realDonaldTrump,09.07.19 14:44,18297,88505,India has long had a field day putting Tariffs on American products. No longer acceptable!,sadness,0.358376
3186,realDonaldTrump,09.07.19 14:42,18794,93195,Food Stamp participation hits 10 year low. Wow! @OANN,disgust,0.4636
3187,realDonaldTrump,09.07.19 14:38,13133,63508,"“With President Trump at the helm, not only is America getting great again, but he’s going to make our estuaries, our rivers, our water - everything better - the things he is doing, and done, are just helping America tremendously.” Thank you to Bruce Hrobak @foxandfriends",joy,0.792941
3188,realDonaldTrump,09.07.19 14:18,25424,104131,Outrage is growing in the Great State of Minnesota where our Patriots are now having to fight for the right to say the Pledge of Allegiance. I will be fighting with you! @foxandfriends,joy,0.395068
3189,realDonaldTrump,09.07.19 14:02,15309,65535,"“I agree with the President, the Supreme Court got it wrong. There should be a question about Citizenship on the Census. A.G. Barr sees a pathway to add the Citizenship Question.” Steve Doocy @foxandfriends Working hard on something that should be so easy. People are fed up!",anger,0.370846
3190,realDonaldTrump,09.07.19 13:48,11786,68878,"....and they are both only getting bigger, better and stronger.....Thank you, Mr. President!",joy,0.839708
3191,realDonaldTrump,09.07.19 13:48,13279,70549,"...handled. I told @theresa_may how to do that deal, but she went her own foolish way-was unable to get it done. A disaster! I don’t know the Ambassador but have been told he is a pompous fool. Tell him the USA now has the best Economy & Military anywhere in the World, by far...",sadness,0.588577
3192,realDonaldTrump,09.07.19 13:48,19246,94187,"The wacky Ambassador that the U.K. foisted upon the United States is not someone we are thrilled with, a very stupid guy. He should speak to his country, and Prime Minister May, about their failed Brexit negotiation, and not be upset with my criticism of how badly it was...",anger,0.372181
3193,realDonaldTrump,09.07.19 13:05,13913,70339,"Very good numbers on the economy. Much potential for growth. Trade deals being negotiated or being set up for negotiation. We have been treated very unfairly (to put it mildly) by other countries for many years, but that is changing!",joy,0.726975
3194,realDonaldTrump,09.07.19 01:02,11511,61173,Spoke to @GOPLeader Kevin McCarthy about the earthquakes in California and informed him that we will be working very closely on emergency funding. Also spoke to Governor @GavinNewsom - all working together!,joy,0.235287
3195,realDonaldTrump,08.07.19 20:31,19593,111320,"....thought of within the U.S. We will no longer deal with him. The good news for the wonderful United Kingdom is that they will soon have a new Prime Minister. While I thoroughly enjoyed the magnificent State Visit last month, it was the Queen who I was most impressed with!",joy,0.911148
3196,realDonaldTrump,08.07.19 20:31,23634,118210,"I have been very critical about the way the U.K. and Prime Minister Theresa May handled Brexit. What a mess she and her representatives have created. I told her how it should be done, but she decided to go another way. I do not know the Ambassador, but he is not liked or well....",sadness,0.51971
3197,realDonaldTrump,08.07.19 18:40,24767,81364,"Brilliant Constitutional Lawyer, Dr. John Eastman, said the Special Prosecutor (Mueller) should have NEVER been appointed in the first place. The entire exercise was fundamentally illegal. The Witch Hunt should never happen to another President of the U.S. again. A TOTAL SCAM! pic.twitter.com/5sRAMhHAR8",anger,0.486387
3198,realDonaldTrump,08.07.19 16:37,11859,66546,Thank you Ari! https:// twitter.com/AriFleischer/s tatus/1146923374960107521 …,NaN,1.0
3199,realDonaldTrump,08.07.19 16:27,17954,77481,A massive crowd that Fake News & some Dems didn’t want to Report! https:// twitter.com/ReaganBattalio n/status/1147165752262311937 …,disgust,0.527421
3200,realDonaldTrump,08.07.19 05:17,14725,77949,"....their lowest rated show. Watch the @FoxNews weekend daytime anchors, who are terrible, go after her big time. That’s what they want - but it sure is not what the audience wants!",disgust,0.529137
3201,realDonaldTrump,08.07.19 05:17,20642,94894,"Impossible to believe that @FoxNews has hired @donnabrazile , the person fired by @CNN (after they tried to hide the bad facts, & failed) for giving Crooked Hillary Clinton the questions to a debate, something unimaginable. Now she is all over Fox, including Shep Smith, by far....",sadness,0.695
3202,realDonaldTrump,08.07.19 01:50,15203,68610,"...a “source” of information (ask the Times what they paid for the Boston Globe, & what they sold it for (lost 1.5 Billion Dollars), or their old headquarters building disaster, or their unfunded liability? @FoxNews is changing fast, but they forgot the people who got them there!",sadness,0.696968
3203,realDonaldTrump,08.07.19 01:50,13026,58944,".....Comcast (NBC/MSNBC) Trump haters, who do whatever Brian & Steve tell them to do. Like CNN, NBC is also way down in the ratings. But @FoxNews , who failed in getting the very BORING Dem debates, is now loading up with Democrats & even using Fake unsourced @nytimes as....",sadness,0.601609
3204,realDonaldTrump,08.07.19 01:50,18111,79781,"Watching @FoxNews weekend anchors is worse than watching low ratings Fake News @CNN , or Lyin’ Brian Williams (remember when he totally fabricated a War Story trying to make himself into a hero, & got fired. A very dishonest journalist!) and the crew of degenerate......",sadness,0.536255
3205,realDonaldTrump,07.07.19 23:09,21582,90886,"We are building the Wall now, but the reason the badly needed Wall wasn’t approved in the Republican controlled House and Senate was that we had a very slim majority in the Senate, & needed 9 Democrat votes. They were totally unwilling to give Wall votes to us, want Open Borders!",disgust,0.680355
3206,realDonaldTrump,07.07.19 21:48,15632,81866,"....brought up, not them) because the Dems won’t change the Loopholes and Asylum. Big Media Con Job!",joy,0.553071
3207,realDonaldTrump,07.07.19 21:48,15316,80458,"....United States Citizens first. Border Patrol, and others in Law Enforcement, have been doing a great job. We said there was a Crisis - the Fake News & the Dems said it was “manufactured.” Now all agree we were right, but they always knew that. They are crowded (which we.....",disgust,0.413111
3208,realDonaldTrump,07.07.19 21:48,21557,103601,"The Fake News Media, in particular the Failing @nytimes , is writing phony and exaggerated accounts of the Border Detention Centers. First of all, people should not be entering our Country illegally, only for us to then have to care for them. We should be allowed to focus on .....",sadness,0.583555
3209,realDonaldTrump,07.07.19 21:11,28151,252881,Congratulations to the U.S. Women’s Soccer Team on winning the World Cup! Great and exciting play. America is proud of you all!,joy,0.965625
3210,realDonaldTrump,07.07.19 15:13,24074,120846,"Last year was the first in 51 years where prescription drug prices actually went down, but things have been, and are being, put in place that will drive them down substantially. If Dems would work with us in a bipartisan fashion, we would get big results very fast!",fear,0.314405
3211,realDonaldTrump,07.07.19 15:03,21343,93510,"Sleepy Joe Biden just admitted he worked with segregationists and separately, has already been very plain about the fact that he will be substantially raising everyone’s taxes if he becomes president. Ridiculously, all Democrats want to substantially raise taxes!",disgust,0.494383
3212,realDonaldTrump,06.07.19 14:45,26858,123896,"Joe Biden is a reclamation project. Some things are just not salvageable. China and other countries that ripped us off for years are begging for him. He deserted our military, our law enforcement and our healthcare. Added more debt than all other Presidents combined. Won’t win!",sadness,0.612242
3213,realDonaldTrump,06.07.19 14:34,7959,41127,A wonderful man and great Republican! https:// twitter.com/WVNS59News/sta tus/1146946992783994880 …,joy,0.751359
3214,realDonaldTrump,06.07.19 14:33,10816,70121,"Great Coach, Great Guy! https:// twitter.com/TSD_NBA/status /1147481471537430528 …",joy,0.892894
3215,realDonaldTrump,06.07.19 14:21,7914,40807,"Jerry will be getting the Presidential Medal of Freedom, well deserved! https:// twitter.com/NYTSports/stat us/1147423573293830146 …",joy,0.466559
3216,realDonaldTrump,06.07.19 14:17,17955,54562,"Democrats must change the Loophole & Asylum Laws - but they probably won’t! They want Open Borders, which means massive crime and drugs! https:// twitter.com/WhiteHouse/sta tus/1146552901843578881 …",disgust,0.377459
3217,realDonaldTrump,06.07.19 14:11,15306,83612,"Our Country is the envy of the World. Thank you, Mr. President! https:// twitter.com/WhiteHouse/sta tus/1147221107696709632 …",joy,0.619877
3218,realDonaldTrump,06.07.19 05:24,15777,83645,"....As well as we are doing from the day after the great Election, when the Market shot right up, it could have been even better - massive additional wealth would have been created, & used very well. Our most difficult problem is not our competitors, it is the Federal Reserve!",joy,0.735402
3219,realDonaldTrump,06.07.19 05:24,18289,100284,"Strong jobs report, low inflation, and other countries around the world doing anything possible to take advantage of the United States, knowing that our Federal Reserve doesn’t have a clue! They raised rates too soon, too often, & tightened, while others did just the opposite....",sadness,0.352972
3220,realDonaldTrump,06.07.19 05:00,12466,77844,"My deepest sympathies go out to the family and friends of great businessman and energy expert Chris Cline, his wonderful daughter, Kameron, and their friends, on the tragic accident which took place in the Bahamas. The great people of West Virginia will never forget them!",joy,0.737543
3221,realDonaldTrump,05.07.19 23:47,16566,91120,Happy Birthday to our great United States @SecretService ! https:// twitter.com/SecretService/ status/1147215397285978114 …,joy,0.947537
3222,realDonaldTrump,05.07.19 16:30,25596,112480,"“Record 157,005,000 Employed; 19th Record of Trump Era” https://www. cnsnews.com/news/article/s usan-jones/157005000-employed-june-19th-record-trump-era …",disgust,0.56283
3223,realDonaldTrump,05.07.19 16:28,21269,100952,"JOBS, JOBS, JOBS! https://www. breitbart.com/economy/2019/0 7/05/america-created-224000-jobs-in-june/ …",joy,0.19712
3224,realDonaldTrump,05.07.19 05:52,8448,43565,Tammy is a great person! https:// twitter.com/HeyTammyBruce/ status/1146187842772766720 …,joy,0.705551
3225,realDonaldTrump,05.07.19 05:51,12669,73739,Thanks Ari! https:// twitter.com/AriFleischer/s tatus/1146918559123218432 …,NaN,1.0
3226,realDonaldTrump,05.07.19 05:50,12121,68984,Thank you Marc! https:// twitter.com/marcthiessen/s tatus/1146917860289208320 …,joy,0.623409
3228,realDonaldTrump,05.07.19 02:28,30862,139539,"A great crowd of tremendous Patriots this evening, all the way back to the Washington Monument! #SaluteToAmerica pic.twitter.com/nJghdfqIhX",joy,0.728311
3230,realDonaldTrump,04.07.19 23:57,12211,80535,"Weather looking good, clearing rapidly and temperatures going down fast. See you in 45 minutes, 6:30 to 7:00 P.M. at Lincoln Memorial!",joy,0.498174
3231,realDonaldTrump,04.07.19 21:24,12624,86837,Been fully briefed on earthquake in Southern California. All seems to be very much under control!,sadness,0.316933
3232,realDonaldTrump,04.07.19 20:03,21828,131233,Looks like a lot of people already heading to SALUTE TO AMERICA at Lincoln Memorial. It will be well worth the trip and wait. See you there at 6:00 P.M. Amazing music and bands. Thank you ARMY!,joy,0.866393
3233,realDonaldTrump,04.07.19 15:05,23279,109125,"Great news for the Republican Party as one of the dumbest & most disloyal men in Congress is “quitting” the Party. No Collusion, No Obstruction! Knew he couldn’t get the nomination to run again in the Great State of Michigan. Already being challenged for his seat. A total loser!",anger,0.420119
3234,realDonaldTrump,04.07.19 14:41,18634,114408,"....and advanced aircraft anywhere in the World. Perhaps even Air Force One will do a low & loud sprint over the crowd. That will start at 6:00P.M., but be there early. Then, at 9:00 P.M., a great (to put it mildly) fireworks display. I will speak on behalf of our great Country!",joy,0.53761
3235,realDonaldTrump,04.07.19 14:41,24729,145316,"People are coming from far and wide to join us today and tonight for what is turning out to be one of the biggest celebrations in the history of our Country, SALUTE TO AMERICA, an all day event at the Lincoln Memorial, culminating with large scale flyovers of the most modern.....",joy,0.615158
3236,realDonaldTrump,04.07.19 13:23,56558,304083,HAPPY 4TH OF JULY!,joy,0.802216
