username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;25.10.18 20:42;7719;39906;Spoke with French President @EmmanuelMacron this morning. Discussed many topics including the very exciting upcoming visit to Paris where @FLOTUS Melania and I will attend the Armistice Day Centennial Commemoration!;;#NAME?;;1,06E+18;https://twitter.com/realDonaldTrump/status/1055529948046331904
realDonaldTrump;25.10.18 20:31;39141;142950;To those in the Caravan, turnaround, we are not letting people into the United States illegally. Go back to your Country and if you want, apply for citizenship like millions of others are doing!;;;;1,06E+18;https://twitter.com/realDonaldTrump/status/1055527191235227648
realDonaldTrump;25.10.18 18:21;8657;37350;“Remarks by President Trump on a Year of Historic Progress and Action to Combat the Opioid Crisis” http:// 45.wh.gov/b32H63 pic.twitter.com/njGYwHff4t;;;;1,06E+18;https://twitter.com/realDonaldTrump/status/1055494636775657478
realDonaldTrump;25.10.18 15:57;25139;92721;The New York Times has a new Fake Story that now the Russians and Chinese (glad they finally added China) are listening to all of my calls on cellphones. Except that I rarely use a cellphone, & when I do it’s government authorized. I like Hard Lines. Just more made up Fake News!;;;;1,06E+18;https://twitter.com/realDonaldTrump/status/1055458320390217728
realDonaldTrump;25.10.18 13:18;44458;165960;A very big part of the Anger we see today in our society is caused by the purposely false and inaccurate reporting of the Mainstream Media that I refer to as Fake News. It has gotten so bad and hateful that it is beyond description. Mainstream Media must clean up its act, FAST!;;;;1,06E+18;https://twitter.com/realDonaldTrump/status/1055418269270716418
realDonaldTrump;25.10.18 13:05;19541;80288;Brandon Judd of the National Border Patrol Council is right when he says on @foxandfriends that the Democrat inspired laws make it tough for us to stop people at the Border. MUST BE CHANDED, but I am bringing out the military for this National Emergency. They will be stopped!;;#NAME?;;1,06E+18;https://twitter.com/realDonaldTrump/status/1055414972635926528
realDonaldTrump;25.10.18 12:54;17754;71559;The so-called experts on Trump over at the New York Times wrote a long and boring article on my cellphone usage that is so incorrect I do not have time here to correct it. I only use Government Phones, and have only one seldom used government cell phone. Story is soooo wrong!;;;;1,06E+18;https://twitter.com/realDonaldTrump/status/1055412328571850753
realDonaldTrump;25.10.18 03:43;11364;49948;Just leaving Wisconsin. @ScottWalker and @LeahVukmir are fantastic people, badly needed for our Country! #MAGA pic.twitter.com/6dLOBO6UQy;;#NAME?;#MAGA;1,06E+18;https://twitter.com/realDonaldTrump/status/1055273659563171840
realDonaldTrump;25.10.18 01:54;13584;62089;Just arrived in Wisconsin to help two great people, @ScottWalker and @LeahVukmir ! pic.twitter.com/Pu1Yyl5K0G;;#NAME?;;1,06E+18;https://twitter.com/realDonaldTrump/status/1055246191443763201
realDonaldTrump;24.10.18 20:55;19278;77315;The safety of the American People is my highest priority. I have just concluded a briefing with the FBI, Department of Justice, Department of Homeland Security, and the U.S. Secret Service... pic.twitter.com/nEUBcq4NOh;;;;1,06E+18;https://twitter.com/realDonaldTrump/status/1055170989682757632
realDonaldTrump;24.10.18 18:04;19705;93116;I agree wholeheartedly! https:// twitter.com/VP/status/1055 115436361166849 …;;;;1,06E+18;https://twitter.com/realDonaldTrump/status/1055127893112696832
realDonaldTrump;24.10.18 14:45;22800;90073;Republicans will totally protect people with Pre-Existing Conditions, Democrats will not! Vote Republican.;;;;1,06E+18;https://twitter.com/realDonaldTrump/status/1055077740792160256
realDonaldTrump;24.10.18 14:35;15618;60044;Brian Kemp will be a GREAT Governor of Georgia. Stacey Abrams will destroy the State. Sooooo important, get out and VOTE for Brian!;;;;1,06E+18;https://twitter.com/realDonaldTrump/status/1055075245743374336
realDonaldTrump;24.10.18 13:56;26399;116307;We are a great Sovereign Nation. We have Strong Borders and will never accept people coming into our Country illegally!;;;;1,06E+18;https://twitter.com/realDonaldTrump/status/1055065538890735616
realDonaldTrump;24.10.18 13:52;31926;117400;For those who want and advocate for illegal immigration, just take a good look at what has happened to Europe over the last 5 years. A total mess! They only wish they had that decision to make over again.;;;;1,06E+18;https://twitter.com/realDonaldTrump/status/1055064484644089856
realDonaldTrump;24.10.18 01:18;74137;212888;I agree with President Obama 100%! pic.twitter.com/PI3aW1Zh5Q;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1054874705491120133
realDonaldTrump;23.10.18 18:43;20714;94998;Billions of dollars are, and will be, coming into United States coffers because of Tariffs. Great also for negotiations - if a country won’t give us a fair Trade Deal, we will institute Tariffs on them. Used or not, jobs and businesses will be created. U.S. respected again!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1054775397798178816
realDonaldTrump;23.10.18 18:29;10694;41644;#JobsNotMobs http:// Vote.GOP pic.twitter.com/DsJ82fArcq;;;#JobsNotMobs;1,05E+18;https://twitter.com/realDonaldTrump/status/1054771761500377090
realDonaldTrump;23.10.18 18:23;8747;38445;pic.twitter.com/6R85sd4LLD;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1054770300359991297
realDonaldTrump;23.10.18 17:41;11984;48402;Congressman John Faso of New York has worked hard and smart. Strong on Crime, Borders and our 2nd Amendment, John is respected by all. Vote for John. He has my complete and total Endorsement!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1054759617165754372
realDonaldTrump;23.10.18 17:24;21369;86142;The people of Puerto Rico are wonderful but the inept politicians are trying to use the massive and ridiculously high amounts of hurricane/disaster funding to pay off other obligations. The U.S. will NOT bail out long outstanding & unpaid obligations with hurricane relief money!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1054755401651179521
realDonaldTrump;23.10.18 15:53;13342;55093;Jay Webber of New Jersey, running for Congress, is doing a great job against a person who is looking to raise Taxes substantially. Jay wants big Tax Cuts and Changes. A Harvard graduate and father of seven, Jay will be great for New Jersey and get the job done-and I will help!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1054732552488083459
realDonaldTrump;23.10.18 06:22;13389;56962;Congressman Erik Paulsen of the Great State of Minnesota has done a fantastic job in cutting Taxes and Job Killing Regulations. Hard working and very smart. Keep Erik in Congress. He has my Strong Endorsement!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1054588738641178624
realDonaldTrump;23.10.18 04:44;12532;62257;We send our deepest condolences to @RepLouBarletta and the entire Barletta family, on the passing of his brother. Lou has been working so hard despite this terrible situation for the people of Pennsylvania. Our thoughts and prayers are with Lou and the entire Barletta family!;;#NAME?;;1,05E+18;https://twitter.com/realDonaldTrump/status/1054564283634266112
realDonaldTrump;23.10.18 04:30;16159;56397;Today’s Democrat Party would rather protect criminal aliens than AMERICAN CITIZENS - which is why the Democrats must be voted OUT of OFFICE! #JobsNotMobs http:// Vote.GOP pic.twitter.com/axUEOzBAsZ;;;#JobsNotMobs;1,05E+18;https://twitter.com/realDonaldTrump/status/1054560552117133313
realDonaldTrump;23.10.18 04:13;15791;56553;At stake in this Election is whether we continue the extraordinary prosperity we have achieved - or whether we let the Radical Democrat Mob take a giant wrecking ball to our Country and our Economy! #JobsNotMobs pic.twitter.com/POhRivI1BZ;;;#JobsNotMobs;1,05E+18;https://twitter.com/realDonaldTrump/status/1054556416155910144
realDonaldTrump;23.10.18 03:30;14937;56676;THANK YOU HOUSTON, TEXAS. Get out and http:// Vote.GOP ! #JobsNotMobs https:// instagram.com/p/BpQdWulAVWv/ pic.twitter.com/Ebc1JfgUys;;;#JobsNotMobs;1,05E+18;https://twitter.com/realDonaldTrump/status/1054545561234427905
realDonaldTrump;23.10.18 03:23;10783;42947;https://www. pscp.tv/w/bp5vLjFvTlFs TFJub1dwUXd8MWt2SnBhTXJ6UE94RR0tHKjEEFpx0b0zRF95YnF-x_eslgnxNpuTOXwvHyNF?t=1s …;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1054543818249388034
realDonaldTrump;22.10.18 23:35;14872;61127;Massive crowds inside and outside of the @ToyotaCenter in Houston, Texas. Landing shortly - see everyone soon! #MAGA http:// Vote.GOP pic.twitter.com/tj5S6Z2GY7;;#NAME?;#MAGA;1,05E+18;https://twitter.com/realDonaldTrump/status/1054486312701517824
realDonaldTrump;22.10.18 21:55;10408;37184;Let’s go FLORIDA! http:// Vote.GOP https:// twitter.com/GOP/status/105 4443526103187456 …;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1054461380797943809
realDonaldTrump;22.10.18 21:54;8461;30931;Last day to register to VOTE in Alabama, California, South Dakota and Wyoming! #JobsNotMobs http:// Vote.GOP https:// twitter.com/GOP/status/105 4296304619343872 …;;;#JobsNotMobs;1,05E+18;https://twitter.com/realDonaldTrump/status/1054460902076862466
realDonaldTrump;22.10.18 21:27;12592;51973;WOW - thank you Houston, Texas! I am departing @Andrews_JBA now. See you in a few hours!! #MAGA pic.twitter.com/UxZCo19cxT;;#NAME?;#MAGA;1,05E+18;https://twitter.com/realDonaldTrump/status/1054454173142380544
realDonaldTrump;22.10.18 21:18;12225;66834;....I say of course they’re low - because for the first time in 50 years I am making them pay a big price for doing business with America. Why should they like me? — But I still like them!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1054451956608049152
realDonaldTrump;22.10.18 21:18;11620;56975;The Fake News Media has been talking about recent approval ratings of me by countries around the world, including the European Union, as being very low....;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1054451954397667328
realDonaldTrump;22.10.18 20:00;14543;51654;“America: the Cleanest Air in the World - BY FAR!” pic.twitter.com/rMtxHSnof4;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1054432329710608385
realDonaldTrump;22.10.18 19:52;24098;57632;“Shock report: US paying more for illegal immigrant births than Trump’s wall” https://www. washingtonexaminer.com/washington-sec rets/shock-report-us-paying-more-for-illegal-immigrant-births-than-trumps-wall …;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1054430376557535232
realDonaldTrump;22.10.18 14:58;12472;64281;Big Night In Texas!!!!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1054356359096033281
realDonaldTrump;22.10.18 14:57;32814;129578;Guatemala, Honduras and El Salvador were not able to do the job of stopping people from leaving their country and coming illegally to the U.S. We will now begin cutting off, or substantially reducing, the massive foreign aid routinely given to them.;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1054356145798856704
realDonaldTrump;22.10.18 14:49;34106;126220;Every time you see a Caravan, or people illegally coming, or attempting to come, into our Country illegally, think of and blame the Democrats for not giving us the votes to change our pathetic Immigration Laws! Remember the Midterms! So unfair to those who come in legally.;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1054354059535269888
realDonaldTrump;22.10.18 14:37;33050;130581;Sadly, it looks like Mexico’s Police and Military are unable to stop the Caravan heading to the Southern Border of the United States. Criminals and unknown Middle Easterners are mixed in. I have alerted Border Patrol and Military that this is a National Emergy. Must change laws!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1054351078328885248
realDonaldTrump;22.10.18 14:26;10119;45166;Congressman Tom Reed of New York’s 23rd District has done a great job. He has my complete and total Endorsement!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1054348185160896513
realDonaldTrump;22.10.18 03:49;20345;72421;Ron @RonDeSantisFL DeSantis had a great debate victory tonight against Andrew Gillum, a mayor who presides over one of the worst run, and most corrupt, cities in Florida. Ron will build on the great job done by Governor Rick Scott. Gillum will make Florida the next Venezuela!;;#NAME?;;1,05E+18;https://twitter.com/realDonaldTrump/status/1054187956024590336
realDonaldTrump;22.10.18 00:48;40062;168468;Facebook has just stated that they are setting up a system to “purge” themselves of Fake News. Does that mean CNN will finally be put out of business?;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1054142516881248258
realDonaldTrump;21.10.18 21:26;20983;90901;Best Jobs Numbers in the history of our great Country! Many other things likewise. So why wouldn’t we win the Midterms? Dems can never do even nearly as well! Think of what will happen to your now beautiful 401-k’s!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1054091502585069568
realDonaldTrump;21.10.18 21:14;22792;95586;The Caravans are a disgrace to the Democrat Party. Change the immigration laws NOW!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1054088531629490178
realDonaldTrump;21.10.18 21:11;24994;101735;Full efforts are being made to stop the onslaught of illegal aliens from crossing our Souther Border. People have to apply for asylum in Mexico first, and if they fail to do that, the U.S. will turn them away. The courts are asking the U.S. to do things that are not doable!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1054087893034172418
realDonaldTrump;21.10.18 04:45;18205;85978;Watched North Dakota’s Rep. Kevin Cramer easily win debate with Senator Heidi Heitkamp. Great job Kevin, you will be a great Senator!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1053839625679183872
realDonaldTrump;21.10.18 02:36;39311;128828;All levels of government and Law Enforcement are watching carefully for VOTER FRAUD, including during EARLY VOTING. Cheat at your own peril. Violators will be subject to maximum penalties, both civil and criminal!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1053807130120200192
realDonaldTrump;20.10.18 22:12;10123;45024;Beautiful afternoon in Elko, Nevada. Thank you! Get out and VOTE TODAY!! #MAGA #JobsNotMobs http:// Vote.GOP pic.twitter.com/AKfGzjrqCM;;;#MAGA #JobsNotMobs;1,05E+18;https://twitter.com/realDonaldTrump/status/1053740855016574976
realDonaldTrump;20.10.18 18:30;12878;56282;Heading to Nevada to help a man who has become a good friend, Senator Dean Heller. He is all about #MAGA and I need his Help and Talent in Washington. Also, Adam Laxalt will be a GREAT GOVERNOR, and has my complete and total Endorsement. Winners Both!;;;#MAGA;1,05E+18;https://twitter.com/realDonaldTrump/status/1053684769991454721
realDonaldTrump;20.10.18 18:19;13309;60571;Leaving Arizona after a fantastic Rally last night, in Mesa, honoring, and for, Martha @RepMcSally McSally. She is an inspiration & will be a GREAT SENATOR for the people of Arizona. Her opponent is a Nancy Pelosi puppet, really bad for State. Early Voting NOW! Will be back soon.;;#NAME?;;1,05E+18;https://twitter.com/realDonaldTrump/status/1053682023066288128
realDonaldTrump;20.10.18 17:03;16465;61817;Rick Scott is known as easily one of the best Governors in the USA. Florida is setting records in almost every category of success. Amazing achievement-the envy of the World. Ron DeSantis will build on this success. His incompetent opponent will destroy Florida - next Venezuela!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1053662989272793089
realDonaldTrump;20.10.18 16:56;16378;59126;Ron @RonDeSantisFL DeSantis is working hard. A great Congressman and top student at Harvard & Yale, Ron will be a record setting governor for Florida. Rick Scott gave him tremendous foundations to further build on. His opponent runs one of the worst & most corrupt cities in USA!;;#NAME?;;1,05E+18;https://twitter.com/realDonaldTrump/status/1053661248217202688
realDonaldTrump;20.10.18 16:46;14249;56720;Get out and Early Vote for Brian Kemp. He will be a GREAT GOVERNOR for the State of Georgia!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1053658596712431616
realDonaldTrump;20.10.18 16:43;15022;60969;Georgia Secretary of State Brian Kemp will be a great governor. He has been successful at whatever he has done, and has prepared for this very difficult and complex job for many years. He has my Strong Endorsement. His opponent is totally unqualified. Would destroy a great state!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1053657849606234112
realDonaldTrump;20.10.18 16:35;28225;101846;If the Democrats would stop being obstructionists and come together, we could write up and agree to new immigration laws in less than one hour. Look at the needless pain and suffering that they are causing. Look at the horrors taking place on the Border. Chuck & Nancy, call me!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1053655992649506821
realDonaldTrump;20.10.18 05:17;10339;45927;Beautiful evening in Mesa, Arizona with GREAT PATRIOTS - thank you! http:// Vote.GOP #MAGARally replay: https://www. facebook.com/DonaldTrump/vi deos/242600546612340/ … pic.twitter.com/pHmU6pMKh7;;;#MAGARally;1,05E+18;https://twitter.com/realDonaldTrump/status/1053485357734408192
realDonaldTrump;20.10.18 05:13;21230;83889;This was outside of the massive totally full hangar tonight in Mesa, Arizona! http:// Vote.GOP #MAGA pic.twitter.com/7mx98y515I;;;#MAGA;1,05E+18;https://twitter.com/realDonaldTrump/status/1053484232138358785
realDonaldTrump;20.10.18 03:23;10208;50206;On my way - see you all shortly! http:// Vote.GOP https:// twitter.com/realDonaldTrum p/status/1053448472156749824 …;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1053456620334678016
realDonaldTrump;20.10.18 02:51;14326;62005;WOW - Mesa, Arizona! Look forward to joining everyone soon. Something’s happening!! #MAGA pic.twitter.com/z6LNGYoICO;;;#MAGA;1,05E+18;https://twitter.com/realDonaldTrump/status/1053448472156749824
realDonaldTrump;20.10.18 01:47;20252;77242;This is what it is all about for the Republican Party! #JobsNotMobs pic.twitter.com/8OabccPec5;;;#JobsNotMobs;1,05E+18;https://twitter.com/realDonaldTrump/status/1053432380860456960
realDonaldTrump;19.10.18 20:41;18497;67145;#JobsNotMobs ! pic.twitter.com/U1suRW5j6G;;;#JobsNotMobs;1,05E+18;https://twitter.com/realDonaldTrump/status/1053355470449127424
realDonaldTrump;19.10.18 19:34;23716;90845;Beto O’Rourke is a total lightweight compared to Ted Cruz, and he comes nowhere near representing the values and desires of the people of the Great State of Texas. He will never be allowed to turn Texas into Venezuela!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1053338516501889025
realDonaldTrump;19.10.18 19:26;28440;73340;Secretary of State Mike Pompeo was never given or shown a Transcript or Video of the Saudi Consulate event. FAKE NEWS!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1053336553391452161
realDonaldTrump;19.10.18 16:04;17316;99232;When referring to the USA, I will always capitalize the word Country!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1053285828892463109
realDonaldTrump;19.10.18 16:02;9891;42714;Congressman Andy Biggs is doing a great job for Arizona and our Country! https:// twitter.com/RepAndyBiggsAZ /status/1053280612654534657 …;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1053285341610668034
realDonaldTrump;19.10.18 05:23;25258;89487;#JobsNotMobs !;;;#JobsNotMobs;1,05E+18;https://twitter.com/realDonaldTrump/status/1053124336637247493
realDonaldTrump;19.10.18 05:11;19628;71032;Jon Tester says one thing to voters and does the EXACT OPPOSITE in Washington. Tester takes his orders form Pelosi & Schumer. Tester wants to raise your taxes, take away your 2A, open your borders, and deliver MOB RULE. Retire Tester & Elect America-First Patriot Matt Rosendale!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1053121500151074817
realDonaldTrump;19.10.18 03:54;10205;42489;Thank you Missoula, Montana. Get out and VOTE for @MattForMontana and @GregForMontana !! #MAGA https://www. facebook.com/DonaldTrump/vi deos/442136172980425/ … pic.twitter.com/nEndInSOhw;;#NAME?;#MAGA;1,05E+18;https://twitter.com/realDonaldTrump/status/1053102147888328704
realDonaldTrump;19.10.18 02:11;15407;64082;The only thing keeping Tester alive is he has millions and millions of dollars from outside liberals and leftists, who couldn’t care less about our Country!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1053076069564071936
realDonaldTrump;19.10.18 02:04;11919;57439;Will be landing soon. Looking forward to seeing our next Senator from Montana, Matt Rosendale. He will represent our Country well, far better than Jon Tester who will vote with Cryin’ Chuck Schumer and Nancy Pelosi - never with us!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1053074465150578688
realDonaldTrump;19.10.18 01:49;12533;44822;Prime Minister @AbeShinzo of Japan has been working with me to help balance out the one-sided Trade with Japan. These are some of the investments they are making in our Country - just the beginning! pic.twitter.com/ib2yB3Akkt;;#NAME?;;1,05E+18;https://twitter.com/realDonaldTrump/status/1053070661302669312
realDonaldTrump;19.10.18 00:51;19259;72048;Thank you Mexico, we look forward to working with you! https:// twitter.com/karlazabs/stat us/1052589131732267009 …;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1053056054295113728
realDonaldTrump;18.10.18 23:22;12158;48620;Look forward to being there. Something’s happening! #MAGA https:// twitter.com/MattForMontana /status/1052984302357508096 …;;;#MAGA;1,05E+18;https://twitter.com/realDonaldTrump/status/1053033702253424640
realDonaldTrump;18.10.18 22:04;23135;61985;Can you believe this, and what Democrats are allowing to be done to our Country? pic.twitter.com/4aDpASkjIU;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1053013864244219904
realDonaldTrump;18.10.18 21:43;25250;92493;All Republicans support people with pre-existing conditions, and if they don’t, they will after I speak to them. I am in total support. Also, Democrats will destroy your Medicare, and I will keep it healthy and well!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1053008701026693122
realDonaldTrump;18.10.18 18:46;8555;38028;See you tonight Missoula, Montana! #MAGARally https://www. donaldjtrump.com/rallies/mt-oct -2018/?utm_medium=web&utm_source=djt_web&utm_content=rally_list …;;;#MAGARally;1,05E+18;https://twitter.com/realDonaldTrump/status/1052964059056885760
realDonaldTrump;18.10.18 17:53;7733;33060;. @StateDept @SecPompeo outside of the West Wing after our meeting this morning in the Oval Office... pic.twitter.com/4GrmMdOhS1;;#NAME?;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052950726907969536
realDonaldTrump;18.10.18 17:40;6702;34327;...the Crown Prince. He is waiting for the results of the investigations being done by the Saudis and Turkey, and just gave a news conference to that effect.;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052947510271111170
realDonaldTrump;18.10.18 17:40;7930;40544;Secretary of State Mike Pompeo returned last night from Saudi Arabia and Turkey. I met with him this morning wherein the Saudi situation was discussed in great detail, including his meeting with...;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052947507238658049
realDonaldTrump;18.10.18 15:28;12198;49537;Congressman @DaveBratVA7th is one of the hardest working, and smartest, people in Washington. He is strong on the Border, Crime, the Military, our Vets and the 2nd Amendment. He is a powerful vote for MAGA and loves the Great State of Virginia. Dave has my Total Endorsement!;;#NAME?;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052914382986973184
realDonaldTrump;18.10.18 13:45;21094;82389;....The assault on our country at our Southern Border, including the Criminal elements and DRUGS pouring in, is far more important to me, as President, than Trade or the USMCA. Hopefully Mexico will stop this onslaught at their Northern Border. All Democrats fault for weak laws!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052888451199262725
realDonaldTrump;18.10.18 13:35;34830;138305;....In addition to stopping all payments to these countries, which seem to have almost no control over their population, I must, in the strongest of terms, ask Mexico to stop this onslaught - and if unable to do so I will call up the U.S. Military and CLOSE OUR SOUTHERN BORDER!..;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052885781675687936
realDonaldTrump;18.10.18 13:25;20299;77940;I am watching the Democrat Party led (because they want Open Borders and existing weak laws) assault on our country by Guatemala, Honduras and El Salvador, whose leaders are doing little to stop this large flow of people, INCLUDING MANY CRIMINALS, from entering Mexico to U.S.....;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052883467430694912
realDonaldTrump;18.10.18 04:03;21006;82303;Ever since his vicious and totally false statements about Admiral Ron Jackson, the highly respected White House Doctor for Obama, Bush & me, Senator John Tester looks to be in big trouble in the Great State of Montana! He behaved worse than the Democrat Mob did with Justice K!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052741954918866944
realDonaldTrump;18.10.18 00:03;10289;51829;This afternoon, it was my great honor to present @USMC Sergeant Major John Canley the Medal of Honor in the East Room of the @WhiteHouse ! https://www. facebook.com/WhiteHouse/vid eos/358569954880471/ … pic.twitter.com/6JJm1SRcQ9;;#NAME?;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052681628240281600
realDonaldTrump;17.10.18 21:36;10739;43570;Congressman Neal Dunn ( @DunnCampaign ) of Florida has done an outstanding job at everything having to do with #MAGA . Now working hard on hurricane relief and rebuild. Strong on Crime, strong on Borders, loves our Military and our Vets. Neal has my highest Endorsement!;;#NAME?;#MAGA;1,05E+18;https://twitter.com/realDonaldTrump/status/1052644447853453312
realDonaldTrump;17.10.18 21:24;20087;92857;College educated women want safety, security and healthcare protections – very much along with financial and economic health for themselves and our Country. I supply all of this far better than any Democrat (for decades, actually). That’s why they will be voting for me!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052641581650640903
realDonaldTrump;17.10.18 19:52;8323;34937;pic.twitter.com/mNkDYgu5sr;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052618395722559488
realDonaldTrump;17.10.18 19:41;7550;31626;pic.twitter.com/MadlgNheSe;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052615582560923648
realDonaldTrump;17.10.18 19:38;9553;36282;pic.twitter.com/CMxxW2fEDq;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052614789828993024
realDonaldTrump;17.10.18 19:29;7269;31160;pic.twitter.com/afqHydsMB5;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052612579099521024
realDonaldTrump;17.10.18 19:18;7799;32998;“President Donald J. Trump is Following Through on His Promise to Cut Burdensome Red Tape and Unleash the American Economy” Read more: https://www. whitehouse.gov/briefings-stat ements/president-donald-j-trump-following-promise-cut-burdensome-red-tape-unleash-american-economy/ … pic.twitter.com/zF8fEsw3in;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052609907344715777
realDonaldTrump;17.10.18 15:48;15150;60761;Republicans must make the horrendous, weak and outdated immigration laws, and the Border, a part of the Midterms!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052556944068755456
realDonaldTrump;17.10.18 15:45;22368;78427;Hard to believe that with thousands of people from South of the Border, walking unimpeded toward our country in the form of large Caravans, that the Democrats won’t approve legislation that will allow laws for the protection of our country. Great Midterm issue for Republicans!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052556222459727872
realDonaldTrump;17.10.18 14:40;12373;54176;“Network News gave Zero coverage to the Big Day the Stock Market had yesterday.” @foxandfriends;;#NAME?;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052539788190986240
realDonaldTrump;17.10.18 14:31;14885;69734;August job openings hit a record 7.14 million. Congratulations USA!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052537536961306625
realDonaldTrump;17.10.18 14:09;12194;54341;AP headline was very different from my quote and meaning in the story. They just can’t help themselves. FAKE NEWS!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052532141941301248
realDonaldTrump;17.10.18 14:00;17750;73747;Ted Cruz has done so much for Texas, including massive cuts in taxes and regulations - which has brought Texas to the best jobs numbers in the history of the state. He watches carefully over your 2nd Amendment. O’Rourke would blow it all! Ted has long had my Strong Endorsement!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052529703800721408
realDonaldTrump;17.10.18 13:52;17886;71779;Watched the debate last night & Beto O’Rourke, who wants higher taxes and far more regulations, is not in the same league with Ted Cruz & what the great people of Texas stand for & want. Ted is strong on Crime, Border & 2nd A, loves our Military, Vets, Low Taxes. Beto is a Flake!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052527724143763456
realDonaldTrump;17.10.18 13:30;19911;80935;“Trump could be the most honest president in modern history. When you look at the real barometer of presidential truthfulness, which is promise keeping, he is probably the most honest president in American history. He’s done exactly what he said he would do.” Marc Thiessen, WPost;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052522197347119104
realDonaldTrump;17.10.18 04:39;11899;64422;Stock Market up 548 points today. Also, GREAT jobs numbers!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052388580734263297
realDonaldTrump;17.10.18 04:36;17557;83095;Elizabeth Warren is being hammered, even by the Left. Her false claim of Indian heritage is only selling to VERY LOW I.Q. individuals!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052387851088867330
realDonaldTrump;17.10.18 03:24;36987;156435;Anybody entering the United States illegally will be arrested and detained, prior to being sent back to their country!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052369731959820292
realDonaldTrump;17.10.18 03:19;31930;124270;We have today informed the countries of Honduras, Guatemala and El Salvador that if they allow their citizens, or others, to journey through their borders and up to the United States, with the intention of entering our country illegally, all payments made to them will STOP (END)!;;;;1,05E+18;https://twitter.com/realDonaldTrump/status/1052368431201341447
