index,username,date,retweets,favorites,text,emotion,emotion_probability
4021,realDonaldTrump,28.04.19 05:10,18293,91627,"....for the more traditional, but not very bright, Sleepy Joe Biden. Here we go again Bernie, but this time please show a little more anger and indignation when you get screwed!",disgust,0.510007
4022,realDonaldTrump,28.04.19 05:10,19104,91558,"The Democratic National Committee, sometimes referred to as the DNC, is again working its magic in its quest to destroy Crazy Bernie Sanders....",disgust,0.403519
4023,realDonaldTrump,28.04.19 04:57,20407,86660,"....Ever since Andrew came to my office to ask that I appoint him to the U.S. Supreme Court, and I said NO, he has been very hostile! Also asked for pardon for his friend. A good “pal” of low ratings Shepard Smith.",anger,0.276309
4024,realDonaldTrump,28.04.19 04:57,22338,102824,Thank you to brilliant and highly respected attorney Alan Dershowitz for destroying the very dumb legal argument of “Judge” Andrew Napolitano....,anger,0.835849
4025,realDonaldTrump,28.04.19 04:07,18027,85772,"Thank you Green Bay, Wisconsin! MAKE AMERICA GREAT AGAIN!! pic.twitter.com/chGLxGsPQh",joy,0.8854540000000001
4026,realDonaldTrump,28.04.19 03:58,18637,77676,"Beautiful #TrumpRally tonight in Green Bay, Wisconsin with a massive crowd. Thank you for joining me, I love you! #MAGA https://www. pscp.tv/w/b5T_LDFvTlFs TFJub1dwUXd8MW5BSkV6TmRQTWF4TIZg9aiLWG-KfDHBLteqA_GO7aAcQLn-PTlqFlizyoVC?t=40s …",joy,0.8804350000000001
4027,realDonaldTrump,28.04.19 01:46,8446,51339,"Just arrived in Green Bay, Wisconsin for a #MAGA Rally. Big crowds - join me at 8:00 P.M. Eastern, live on @FoxNews !",joy,0.529425
4028,realDonaldTrump,28.04.19 00:47,28666,136432,"Sincerest THANK YOU to our great Border Patrol Agent who stopped the shooter at the Synagogue in Poway, California. He may have been off duty but his talents for Law Enforcement weren’t!",joy,0.6338189999999999
4029,realDonaldTrump,28.04.19 00:14,12368,63613,Great day with Prime Minister @AbeShinzo of Japan. We played a quick round of golf by the beautiful Potomac River while talking Trade and many other subjects. He has now left for Japan and I am on my way to Wisconsin where a very large crowd of friends await! pic.twitter.com/ZvyxJ8sIw2,joy,0.708196
4030,realDonaldTrump,28.04.19 00:00,8558,55219,"Leaving now for Green Bay, Wisconsin - BIG CROWD, will be there shortly! #MAGA",sadness,0.29793600000000003
4031,realDonaldTrump,27.04.19 23:41,19998,111692,"Thoughts and prayers to all of those affected by the shooting at the Synagogue in Poway, California. God bless you all. Suspect apprehended. Law enforcement did outstanding job. Thank you!",joy,0.630799
4032,realDonaldTrump,27.04.19 19:05,8836,41088,"We must end the Opioid Crisis. Do your part today by participating in prescription drug #TakeBackDay at over 4,000 locations across the Country! http:// DEATakeBack.com pic.twitter.com/y96Y9MBpaz",fear,0.477026
4033,realDonaldTrump,27.04.19 14:06,21557,149495,"Congratulations to Nick Bosa on being picked number two in the NFL Draft. You will be a great player for years to come, maybe one of the best. Big Talent! San Francisco will embrace you but most importantly, always stay true to yourself. MAKE AMERICA GREAT AGAIN!",joy,0.903749
4034,realDonaldTrump,27.04.19 00:57,18455,81840,THANK YOU @NRA ! #NRAAM pic.twitter.com/SWkpe1eFhT,joy,0.8804350000000001
4035,realDonaldTrump,26.04.19 21:13,17436,69848,"“U.S. Economy Grows 3.2% in Q1, Smashing Expectations” https://www. breitbart.com/economy/2019/0 4/26/us-economy-grows-3-2-percent/ …",sadness,0.523425
4036,realDonaldTrump,26.04.19 20:31,17842,74324,"Spoke to Saudi Arabia and others about increasing oil flow. All are in agreement. The California tax on gasoline is causing big problems on pricing for that state. Speak to your Governor about reducing. Economic numbers, 3.2% GDP for what is often worst quarter, looking good!",fear,0.348137
4037,realDonaldTrump,26.04.19 19:34,14245,85792,Great NRA crowd and enthusiasm in Indiana. Thank you! Leaving now for meetings in the Oval Office.,joy,0.8344370000000001
4038,realDonaldTrump,26.04.19 16:25,24118,115508,"Just out: Real GDP for First Quarter grew 3.2% at an annual rate. This is far above expectations or projections. Importantly, inflation VERY LOW. MAKE AMERICA GREAT AGAIN!",joy,0.585499
4039,realDonaldTrump,26.04.19 14:47,13249,64111,Heading to Indianapolis to speak at the big NRA Conference. Love being in Indiana. The @NRA is getting stronger & stronger and doing some really great and important work. Having their powerful support has been vital to #MAGA !,joy,0.87721
4040,realDonaldTrump,26.04.19 14:39,22133,104532,"Weirdo Tom Steyer, who didn’t have the “guts” or money to run for President, is still trying to remain relevant by putting himself on ads begging for impeachment. He doesn’t mention the fact that mine is perhaps the most successful first 2 year presidency in history & NO C OR O!",anger,0.343415
4041,realDonaldTrump,26.04.19 13:32,25879,130123,"“President Donald J. Trump is the greatest hostage negotiator that I know of in the history of the United States. 20 hostages, many in impossible circumstances, have been released in last two years. No money was paid.” Cheif Hostage Negotiator, USA!",joy,0.45194700000000004
4042,realDonaldTrump,26.04.19 13:12,25229,102171,"No money was paid to North Korea for Otto Warmbier, not two Million Dollars, not anything else. This is not the Obama Administration that paid 1.8 Billion Dollars for four hostages, or gave five terroist hostages plus, who soon went back to battle, for traitor Sgt. Bergdahl!",anger,0.46758299999999997
4043,realDonaldTrump,26.04.19 02:59,8057,55919,I will be interviewed on @seanhannity at 9:00 PM. In 5 minutes - Enjoy!,joy,0.8391040000000001
4044,realDonaldTrump,25.04.19 20:11,19654,94262,Thank you! #MAGA pic.twitter.com/EWjwRlmIve,,1.0
4045,realDonaldTrump,25.04.19 20:09,19646,83713,Our Border Control Agents have done an incredible job under very adverse conditions. I am very proud to have increased their salaries because of the great job they do. Nobody deserves it more. THANK YOU and keep up the outstanding work! pic.twitter.com/ljy3hZOgfL,joy,0.950362
4046,realDonaldTrump,25.04.19 18:32,14531,63088,"Look forward to seeing everyone in Indianapolis, Indiana tomorrow! https:// twitter.com/NRA/status/111 9398244180688896 …",joy,0.742733
4047,realDonaldTrump,25.04.19 16:35,13978,62376,I will be interviewed by @seanhannity tonight at 9:00 PM on @FoxNews . Enjoy!,joy,0.785744
4048,realDonaldTrump,25.04.19 14:22,30309,153997,"Welcome to the race Sleepy Joe. I only hope you have the intelligence, long in doubt, to wage a successful primary campaign. It will be nasty - you will be dealing with people who truly have some very sick & demented ideas. But if you make it, I will see you at the Starting Gate!",disgust,0.600058
4049,realDonaldTrump,25.04.19 14:09,15699,73136,".....Despite the fact that the Mueller Report was “composed” by Trump Haters and Angry Democrats, who had unlimited funds and human resources, the end result was No Collusion, No Obstruction. Amazing!",anger,0.8325049999999999
4050,realDonaldTrump,25.04.19 13:57,23228,108350,"....Mueller was NOT fired and was respectfully allowed to finish his work on what I, and many others, say was an illegal investigation (there was no crime), headed by a Trump hater who was highly conflicted, and a group of 18 VERY ANGRY Democrats. DRAIN THE SWAMP!",anger,0.8330129999999999
4051,realDonaldTrump,25.04.19 13:47,18812,86174,"As has been incorrectly reported by the Fake News Media, I never told then White House Counsel Don McGahn to fire Robert Mueller, even though I had the legal right to do so. If I wanted to fire Mueller, I didn’t need McGahn to do it, I could have done it myself. Nevertheless,....",sadness,0.500613
4052,realDonaldTrump,25.04.19 01:01,22280,100789,"The Great State of Tennessee is so close to passing School Choice. All of our Nation’s children, regardless of background, deserve a shot at achieving the American Dream! Time to get this done, so important!",joy,0.783888
4053,realDonaldTrump,24.04.19 21:48,12337,55671,". @SenMikeLee of the great state of Utah has written a wonderful new book entitled, “Our Lost Declaration.” Highly recommended!",joy,0.895049
4054,realDonaldTrump,24.04.19 20:40,16076,70132,"As ONE UNITED NATION, we will work, we will pray, and we will fight for the day when every family across our land can live in a DRUG FREE AMERICA! #RxSummit2019 https:// twitter.com/RxSummit/statu s/1121110722749112321 …",sadness,0.412238
4055,realDonaldTrump,24.04.19 20:36,11774,53672,"Today, @FLOTUS Melania and I were honored to join thousands of leaders from across the Country for the 2019 Prescription Drug Abuse and Heroin Summit ( @RxSummit ) in Atlanta, Georgia! #RxSummit2019 https://www. pscp.tv/w/b5Cj3jFvTlFs TFJub1dwUXd8MUx5eEJBcGdtYk1KTlvVYLkTk4emfBbceunyXw-AjvHkKFpdKHtnUshzxMcy?t=1s …",joy,0.331804
4056,realDonaldTrump,24.04.19 18:54,19004,91971,"Rep. Alexandria Ocasio-Cortez is correct, the VA is not broken, it is doing great. But that is only because of the Trump Administration. We got Veterans Choice & Accountability passed. “President Trump deserves a lot of credit.” Dan Caldwell, Concerned Veterans of America",joy,0.529031
4057,realDonaldTrump,24.04.19 16:09,15119,73594,"I didn’t call Bob Costa of the Washington Post, he called me (Returned his call)! Just more Fake News.",sadness,0.325083
4058,realDonaldTrump,24.04.19 15:52,27059,117101,"....Congress has no time to legislate, they only want to continue the Witch Hunt, which I have already won. They should start looking at The Criminals who are already very well known to all. This was a Rigged System - WE WILL DRAIN THE SWAMP!",sadness,0.5696319999999999
4059,realDonaldTrump,24.04.19 15:47,20976,96795,"No Collusion, No Obstruction - there has NEVER been a President who has been more transparent. Millions of pages of documents were given to the Mueller Angry Dems, plus I allowed everyone to testify, including W.H. counsel. I didn’t have to do this, but now they want more.....",anger,0.688528
4060,realDonaldTrump,24.04.19 15:34,18798,84632,"Can anyone comprehend what a GREAT job Border Patrol and Law Enforcement is doing on our Southern Border. So far this year they have APPREHENDED 418,000 plus illegal immigrants, way up from last year. Mexico is doing very little for us. DEMS IN CONGRESS MUST ACT NOW!",disgust,0.386331
4061,realDonaldTrump,24.04.19 14:18,19327,76550,".....are there no “High Crimes and Misdemeanors,” there are no Crimes by me at all. All of the Crimes were committed by Crooked Hillary, the Dems, the DNC and Dirty Cops - and we caught them in the act! We waited for Mueller and WON, so now the Dems look to Congress as last hope!",disgust,0.805122
4062,realDonaldTrump,24.04.19 14:10,24595,99238,"The Mueller Report, despite being written by Angry Democrats and Trump Haters, and with unlimited money behind it ($35,000,000), didn’t lay a glove on me. I DID NOTHING WRONG. If the partisan Dems ever tried to Impeach, I would first head to the U.S. Supreme Court. Not only......",anger,0.737847
4063,realDonaldTrump,24.04.19 14:00,30386,121313,"Mexico’s Soldiers recently pulled guns on our National Guard Soldiers, probably as a diversionary tactic for drug smugglers on the Border. Better not happen again! We are now sending ARMED SOLDIERS to the Border. Mexico is not doing nearly enough in apprehending & returning!",fear,0.494389
4064,realDonaldTrump,24.04.19 13:25,21185,82128,"A very big Caravan of over 20,000 people started up through Mexico. It has been reduced in size by Mexico but is still coming. Mexico must apprehend the remainder or we will be forced to close that section of the Border & call up the Military. The Coyotes & Cartels have weapons!",fear,0.44924899999999995
4065,realDonaldTrump,24.04.19 13:18,25008,119038,"The American people deserve to know who is in this Country. Yesterday, the Supreme Court took up the Census Citizenship question, a really big deal. MAKE AMERICA GREAT AGAIN!",disgust,0.389059
4066,realDonaldTrump,24.04.19 13:04,31554,101152,"“Former CIA analyst Larry Johnson accuses United Kingdom Intelligence of helping Obama Administration Spy on the 2016 Trump Presidential Campaign.” @OANN WOW! It is now just a question of time before the truth comes out, and when it does, it will be a beauty!",joy,0.544747
4067,realDonaldTrump,24.04.19 02:46,23653,81203,Thanks Rush! @FoxNews pic.twitter.com/x8XogwA8VX,joy,0.381707
4068,realDonaldTrump,24.04.19 00:43,31438,142256,You mean the Stock Market hit an all-time record high today and they’re actually talking impeachment!? Will I ever be given credit for anything by the Fake News Media or Radical Liberal Dems? NO COLLUSION!,anger,0.594761
4069,realDonaldTrump,23.04.19 22:54,17443,69614,"Great meeting this afternoon at the @WhiteHouse with @Jack from @Twitter . Lots of subjects discussed regarding their platform, and the world of social media in general. Look forward to keeping an open dialogue! pic.twitter.com/QnZi579eFb",joy,0.7819149999999999
4070,realDonaldTrump,23.04.19 20:08,14470,56821,"I will be in Green Bay, Wisconsin this Saturday, April 27th at the Resch Center — 7:00pm (CDT). Big crowd expected! #MAGA https://www. donaldjtrump.com/rallies/apr-gb -wi-2019 …",joy,0.48991899999999994
4071,realDonaldTrump,23.04.19 19:34,13093,65080,"Great golf champion & friend, Ernie Els ( @TheBig_Easy ), has done a tremendous job in assisting those w/ Autism through his Els for Autism Fdn, focusing on Education, Research, Global Outreach, Recreation Services, Therapy Services, & Adult Services. #NationalAutismAwarenessMonth",joy,0.644898
4072,realDonaldTrump,23.04.19 17:47,12508,56843,Great interview by Jared. Nice to have extraordinarily smart people serving our Country! https:// twitter.com/TIME/status/11 20702516814123020 …,joy,0.875131
4073,realDonaldTrump,23.04.19 13:47,28585,153979,KEEP AMERICA GREAT!,joy,0.737304
4074,realDonaldTrump,23.04.19 13:46,25151,135385,The Wall is being rapidly built! The Economy is GREAT! Our Country is Respected again!,joy,0.8265239999999999
4075,realDonaldTrump,23.04.19 13:32,15073,66749,".....But should be much higher than that if Twitter wasn’t playing their political games. No wonder Congress wants to get involved - and they should. Must be more, and fairer, companies to get out the WORD!",anger,0.40797
4076,realDonaldTrump,23.04.19 13:26,18379,80257,"“The best thing ever to happen to Twitter is Donald Trump.” @MariaBartiromo So true, but they don’t treat me well as a Republican. Very discriminatory, hard for people to sign on. Constantly taking people off list. Big complaints from many people. Different names-over 100 M.....",sadness,0.5196069999999999
4077,realDonaldTrump,23.04.19 13:04,14863,65761,"“Harley Davidson has struggled with Tariffs with the EU, currently paying 31%. They’ve had to move production overseas to try and offset some of that Tariff that they’ve been hit with which will rise to 66% in June of 2021.” @MariaBartiromo So unfair to U.S. We will Reciprocate!",sadness,0.756636
4078,realDonaldTrump,23.04.19 12:54,15194,72956,"....Dumb and Sick. A really bad show with low ratings - and will only get worse. CNN has been a proven and long term ratings and beyond disaster. In fact, it rewarded Chris Cuomo with a now unsuccessful prime time slot, despite his massive failure in the morning. Only on CNN!",sadness,0.578101
4079,realDonaldTrump,23.04.19 12:44,15533,72153,"Sorry to say but @foxandfriends is by far the best of the morning political shows on television. It rightfully has BY FAR the highest ratings, not even close. Morning Psycho (Joe), who helped get me elected in 2016 by having me on (free) all the time, has nosedived, too Angry...",anger,0.51568
4080,realDonaldTrump,23.04.19 12:27,28765,143777,"In the “old days” if you were President and you had a good economy, you were basically immune from criticism. Remember, “It’s the economy stupid.” Today I have, as President, perhaps the greatest economy in history...and to the Mainstream Media, it means NOTHING. But it will!",joy,0.636957
4081,realDonaldTrump,23.04.19 12:18,15194,65510,"The Radical Left Democrats, together with their leaders in the Fake News Media, have gone totally insane! I guess that means that the Republican agenda is working. Stay tuned for more!",disgust,0.522957
4082,realDonaldTrump,23.04.19 12:14,17981,92539,"I will be going to Green Bay, Wisconsin, for a really big Rally on Saturday Evening. Big crowd expected, much to talk about. MAKE AMERICA GREAT AGAIN!",joy,0.627984
4083,realDonaldTrump,23.04.19 12:08,19192,88550,"I wonder if the New York Times will apologize to me a second time, as they did after the 2016 Election. But this one will have to be a far bigger & better apology. On this one they will have to get down on their knees & beg for forgiveness-they are truly the Enemy of the People!",anger,0.378179
4084,realDonaldTrump,23.04.19 11:59,17914,77135,"Paul Krugman, of the Fake News New York Times, has lost all credibility, as has the Times itself, with his false and highly inaccurate writings on me. He is obsessed with hatred, just as others are obsessed with how stupid he is. He said Market would crash, Only Record Highs!",anger,0.548689
4085,realDonaldTrump,22.04.19 23:35,23703,77380,PRESIDENTIAL HARASSMENT! pic.twitter.com/G3f6QBNSMa,disgust,0.39324899999999996
4086,realDonaldTrump,22.04.19 23:30,17392,61806,This should NEVER happen to another President AGAIN! pic.twitter.com/9fnYIzjKQX,anger,0.341773
4087,realDonaldTrump,22.04.19 22:46,8458,36348,Just spoke to @LouDobbs . Will be doing a very interesting show tonight at 7:00 P.M. Eastern on @FoxBusiness !,joy,0.677199
4088,realDonaldTrump,22.04.19 21:41,10681,58860,"Today, @FLOTUS Melania and I are honored to host the 2019 @WhiteHouse Easter Egg Roll! pic.twitter.com/dKxSefCl7H",joy,0.7246819999999999
4089,realDonaldTrump,22.04.19 21:31,19605,83919,"Isn’t it amazing that the people who were closest to me, by far, and knew the Campaign better than anyone, were never even called to testify before Mueller. The reason is that the 18 Angry Democrats knew they would all say ‘NO COLLUSION’ and only very good things!",joy,0.577673
4090,realDonaldTrump,22.04.19 21:04,10401,38314,"“A very exculpatory section of the Mueller Report: NO CONSPIRACY, COORDINATION or COLLUSION with the Trump Campaign and the Russians. You can’t be more clear than that!” @GreggJarrett pic.twitter.com/bcFCtD0DRP",fear,0.428117
4091,realDonaldTrump,22.04.19 20:59,11198,41494,“The Obama Administration did not do itself proud in this.” @ByronYork pic.twitter.com/6IDI1vEqFV,joy,0.957201
4092,realDonaldTrump,22.04.19 20:25,11228,37885,SOUTHERN BORDER CRISIS! @LouDobbs pic.twitter.com/2w3Qt9p8ER,fear,0.57545
4093,realDonaldTrump,22.04.19 20:06,12176,67513,"Spoke to the Prime Minister of Italy, Giuseppe Conte, mostly concerning Immigration, Taxes, Trade, and the Economy of both of our countries. Very good call!",joy,0.477706
4094,realDonaldTrump,22.04.19 20:05,17611,95098,Spoke to Prime Minister Ranil Wickremesinghe of Sri Lanka this morning to inform him that the United States stands by him and his country in the fight against terrorism. Also expressed condolences on behalf of myself and the People of the United States!,sadness,0.45122799999999996
4095,realDonaldTrump,22.04.19 18:16,18977,118388,"My friend Herman Cain, a truly wonderful man, has asked me not to nominate him for a seat on the Federal Reserve Board. I will respect his wishes. Herman is a great American who truly loves our Country!",joy,0.8913
4096,realDonaldTrump,22.04.19 16:18,27688,126443,Congratulations! https:// dailycaller.com/2019/04/16/cnn -ratings-plummet-all-year-low/ …,emotionless,0.0
4097,realDonaldTrump,22.04.19 16:11,21087,68045,Thank you @MarkLevinShow ! #MAGA pic.twitter.com/kff84hFgKP,joy,0.8804350000000001
4098,realDonaldTrump,22.04.19 15:47,30059,122610,"Only high crimes and misdemeanors can lead to impeachment. There were no crimes by me (No Collusion, No Obstruction), so you can’t impeach. It was the Democrats that committed the crimes, not your Republican President! Tables are finally turning on the Witch Hunt!",anger,0.473394
4099,realDonaldTrump,22.04.19 15:37,20918,71480,Saudi Arabia and others in OPEC will more than make up the Oil Flow difference in our now Full Sanctions on Iranian Oil. Iran is being given VERY BAD advice by @JohnKerry and people who helped him lead the U.S. into the very bad Iran Nuclear Deal. Big violation of Logan Act?,anger,0.576479
4100,realDonaldTrump,22.04.19 14:52,15487,50105,So true - thanks @SteveHiltonx @NextRevFNC ! pic.twitter.com/2UK8RgzRQL,joy,0.8843139999999999
4101,realDonaldTrump,22.04.19 00:35,57489,254245,How do you impeach a Republican President for a crime that was committed by the Democrats? MAKE AMERICA GREAT AGAIN!,disgust,0.712825
4102,realDonaldTrump,21.04.19 16:23,37578,177046,Can you believe that I had to go through the worst and most corrupt political Witch Hunt in the history of the United States (No Collusion) when it was the “other side” that illegally created the diversionary & criminal event and even spied on my campaign? Disgraceful!,disgust,0.780306
4103,realDonaldTrump,21.04.19 15:55,20443,107738,Jobless claims in the United States have reached their lowest (BEST) level in over 50 years!,sadness,0.190804
4104,realDonaldTrump,21.04.19 14:51,19498,86090,"Despite No Collusion, No Obstruction, The Radical Left Democrats do not want to go on to Legislate for the good of the people, but only to Investigate and waste time. This is costing our Country greatly, and will cost the Dems big time in 2020!",anger,0.305165
4105,realDonaldTrump,21.04.19 14:37,19572,95312,The Trump Haters and Angry Democrats who wrote the Mueller Report were devastated by the No Collusion finding! Nothing but a total “hit job” which should never have been allowed to start in the first place!,anger,0.835649
4106,realDonaldTrump,21.04.19 13:40,27766,135291,"Do you believe this? The New York Times Op-Ed: MEDIA AND DEMOCRATS OWE TRUMP AN APOLOGY. Well, they got that one right!",anger,0.403647
4107,realDonaldTrump,21.04.19 13:20,28613,134990,"138 people have been killed in Sri Lanka, with more that 600 badly injured, in a terrorist attack on churches and hotels. The United States offers heartfelt condolences to the great people of Sri Lanka. We stand ready to help!",sadness,0.370151
4108,realDonaldTrump,21.04.19 13:04,34725,216821,"Happy Easter! I have never been happier or more content because your Country is doing so well, with an Economy that is the talk of the World and may be stronger than it has ever been before. Have a great day!",joy,0.964857
4109,realDonaldTrump,21.04.19 03:53,20750,81917,Thank you @JesseBWatters and @DBongino ! pic.twitter.com/aGH4GBzhqh,joy,0.8804350000000001
4111,realDonaldTrump,21.04.19 01:34,12891,64906,Good night of television! 8:00 PM @WattersWorld 9:00 PM @JudgeJeanine with interview of @RudyGiuliani followed by Greg G. Honest commentary is always nice!,joy,0.801195
4112,realDonaldTrump,21.04.19 01:02,7579,39257,"Check out @MarkLevinShow : Life, Liberty & Levin on @FoxNews now (7pm)!",joy,0.344853
4113,realDonaldTrump,21.04.19 00:09,27781,121581,"If @MittRomney spent the same energy fighting Barack Obama as he does fighting Donald Trump, he could have won the race (maybe)! pic.twitter.com/p5imhMJqS1",joy,0.474998
4116,realDonaldTrump,20.04.19 14:15,22296,115950,The end result of the greatest Witch Hunt in U.S. political history is No Collusion with Russia (and No Obstruction). Pretty Amazing!,joy,0.8780290000000001
4117,realDonaldTrump,20.04.19 14:02,18857,82363,The Fake News Media is doing everything possible to stir up and anger the pols and as many people as possible seldom mentioning the fact that the Mueller Report had as its principle conclusion the fact that there was NO COLLUSION WITH RUSSIA. The Russia Hoax is dead!,anger,0.41931999999999997
4118,realDonaldTrump,20.04.19 13:53,22970,102157,"Despite the fact that the Mueller Report should not have been authorized in the first place & was written as nastily as possible by 13 (18) Angry Democrats who were true Trump Haters, including highly conflicted Bob Mueller himself, the end result is No Collusion, No Obstruction!",anger,0.829205
4119,realDonaldTrump,20.04.19 01:10,19152,104120,"Wishing a Happy Passover to all those celebrating in America, Israel, and around the world! pic.twitter.com/h3wgLZ4mxS",joy,0.8964110000000001
4120,realDonaldTrump,20.04.19 00:51,16591,79046,“TRUMP HAS BEEN TOTALLY VINDICATED” https:// youtu.be/NNAXeb7OsWs,anger,0.338608
4121,realDonaldTrump,19.04.19 23:41,17830,74098,Time for Democrats to accept reality https:// thehill.com/opinion/white- house/439680-time-for-democrats-to-accept-reality …,sadness,0.719593
4122,realDonaldTrump,19.04.19 23:23,18289,70228,"The Washington Post and New York Times are, in my opinion, two of the most dishonest media outlets around. Truly, the Enemy of the People! https:// twitter.com/Liz_Wheeler/st atus/1119228575134015489 …",joy,0.389941
4123,realDonaldTrump,19.04.19 22:47,37463,169019,"....big, fat, waste of time, energy and money - $30,000,000 to be exact. It is now finally time to turn the tables and bring justice to some very sick and dangerous people who have committed very serious crimes, perhaps even Spying or Treason. This should never happen again!",anger,0.576403
4124,realDonaldTrump,19.04.19 14:08,29856,153393,"...agreed to testify, it was not necessary for me to respond to statements made in the “Report” about me, some of which are total bullshit & only given to make the other person look good (or me to look bad). This was an Illegally Started Hoax that never should have happened, a...",anger,0.629795
4125,realDonaldTrump,19.04.19 13:53,24025,105172,"Statements are made about me by certain people in the Crazy Mueller Report, in itself written by 18 Angry Democrat Trump Haters, which are fabricated & totally untrue. Watch out for people that take so-called “notes,” when the notes never existed until needed. Because I never....",disgust,0.633081
4126,realDonaldTrump,19.04.19 04:34,20982,80791,Kimberley Strassel should get the Pulitzer. She is a treasure (and I don’t know her) who correctly called the Russia Hoax right from the start! Others who were soooo wrong will get the Prize. Fake News! https:// twitter.com/KimStrassel/st atus/1119039985431113728 …,joy,0.390011
4127,realDonaldTrump,19.04.19 02:38,28639,112157,"“The Mueller Report is perhaps the single most humiliating thing that has ever happened to the White House Press in the history of this Country. They know they lied...Many reporters lied about Russia Collusion and so much more. Clapper & Brennan, all lies” @TuckerCarlson",sadness,0.35549000000000003
4128,realDonaldTrump,19.04.19 02:27,25137,105717,"“If dozens of Federal prosecutors spent two years trying to charge you with a crime, and found they couldn’t, it would mean there wasn’t any evidence you did it - and that’s what happened here - that’s what we just learned from the Mueller Report.” @TuckerCarlson",sadness,0.5486260000000001
4129,realDonaldTrump,19.04.19 01:46,19641,85652,"When there is not an underlying crime with regard to Collusion (in fact, the whole thing was a made up fraud), it is difficult to say that someone is obstructing something. There was no underlying crime.” @marthamaccallum @FoxNews",sadness,0.47837700000000005
4130,realDonaldTrump,19.04.19 01:28,29429,121740,"Anything the Russians did concerning the 2016 Election was done while Obama was President. He was told about it and did nothing! Most importantly, the vote was not affected.",fear,0.500159
4131,realDonaldTrump,18.04.19 23:31,31543,130498,"“Donald Trump was being framed, he fought back. That is not Obstruction.” @JesseBWatters I had the right to end the whole Witch Hunt if I wanted. I could have fired everyone, including Mueller, if I wanted. I chose not to. I had the RIGHT to use Executive Privilege. I didn’t!",sadness,0.228266
4132,realDonaldTrump,18.04.19 22:37,14151,65716,"Today, I was thrilled to host the @WWP Soldier Ride once again at the @WhiteHouse . We were all deeply honored to be in the presence of TRUE AMERICAN HEROES.... https://www. pscp.tv/w/b4jVFzFvTlFs TFJub1dwUXd8MWRSSlptd1h5ZFFHQp76jGM9rvOL8csYXIbmO2UIbTofkORbXsxjNR9bf-ko?t=7m55s …",joy,0.814126
4133,realDonaldTrump,18.04.19 18:59,36454,142287,"As I have been saying all along, NO COLLUSION - NO OBSTRUCTION! pic.twitter.com/BnMB5mvHAM",sadness,0.459506
4135,realDonaldTrump,18.04.19 14:54,33082,133104,No Collusion - No Obstruction! pic.twitter.com/diggF8V3hl,joy,0.252398
4136,realDonaldTrump,18.04.19 14:31,12138,61179,Attorney General William Barr’s Press Conference today at 9:30 AM ET. Watch on @FoxNews @OANN,joy,0.395963
4137,realDonaldTrump,18.04.19 14:07,27437,136629,PRESIDENTIAL HARASSMENT!,disgust,0.39324899999999996
4138,realDonaldTrump,18.04.19 13:54,24395,101721,"The Greatest Political Hoax of all time! Crimes were committed by Crooked, Dirty Cops and DNC/The Democrats.",disgust,0.7656
4139,realDonaldTrump,18.04.19 03:07,17161,61763,Nolte: Poll Shows Media Failed to Gaslight Public About Trump Campaign Spying http:// bit.ly/2VRXs8K via @BreitbartNews,disgust,0.689764
4140,realDonaldTrump,17.04.19 18:14,12676,84330,....in my conversation yesterday with President @EmmanuelMacron of France. I also wished both Pope Francis and President Macron a very Happy Easter!,joy,0.853419
4141,realDonaldTrump,17.04.19 18:14,16886,102421,Just had a wonderful conversation with @Pontifex Francis offering condolences from the People of the United States for the horrible and destructive fire at Notre Dame Cathedral. I offered the help of our great experts on renovation and construction as I did....,sadness,0.44852299999999995
4142,realDonaldTrump,17.04.19 13:45,24152,108891,"Democrats in Congress must return from their Vacations and change the Immigration Laws, or the Border, despite the great job being done by Border Patrol, will only get worse. Big sections of Wall now being built!",sadness,0.44066700000000003
4143,realDonaldTrump,17.04.19 13:34,35700,114118,"Wow! FBI made 11 payments to Fake Dossier’s discredited author, Trump hater Christopher Steele. @OANN @JudicialWatch The Witch Hunt has been a total fraud on your President and the American people! It was brought to you by Dirty Cops, Crooked Hillary and the DNC.",disgust,0.680521
4144,realDonaldTrump,17.04.19 06:27,9580,40800,"On Trumps ICC Win, Dems and Republicans See Eye to Eye | RealClearPolitics https://www. realclearpolitics.com/articles/2019/ 04/15/on_trumps_icc_win_dems_and_republicans_see_eye_to_eye_140052.html …",disgust,0.648964
4145,realDonaldTrump,17.04.19 03:24,26281,132703,I believe it will be Crazy Bernie Sanders vs. Sleepy Joe Biden as the two finalists to run against maybe the best Economy in the history of our Country (and MANY other great things)! I look forward to facing whoever it may be. May God Rest Their Soul!,joy,0.834673
4146,realDonaldTrump,17.04.19 03:11,24901,120633,"Bernie Sanders and wife should pay the Pre-Trump Taxes on their almost $600,000 in income. He is always complaining about these big TAX CUTS, except when it benefits him. They made a fortune off of Trump, but so did everyone else - and that’s a good thing, not a bad thing!",disgust,0.485464
4147,realDonaldTrump,17.04.19 02:57,20260,88918,"Many Trump Fans & Signs were outside of the @FoxNews Studio last night in the now thriving (Thank you President Trump) Bethlehem, Pennsylvania, for the interview with Crazy Bernie Sanders. Big complaints about not being let in-stuffed with Bernie supporters. What’s with @FoxNews ?",disgust,0.667782
